"ID","Bill ID","Date","Passed","Other Count","Yes Count","No Count"
"HIV00014833","HB 672","2013-03-28 00:00:00","Yes",3,4,0
"HIV00015894","HB 672","2013-04-26 00:00:00","Yes",2,3,0
"HIV00015893","HB 672","2013-04-26 00:00:00","Yes",2,3,0
"HIV00012579","HB 266","2013-02-13 00:00:00","Yes",1,7,0
"HIV00015878","HB 266","2013-04-26 00:00:00","Yes",0,4,0
"HIV00013833","HB 266","2013-03-12 00:00:00","Yes",2,3,0
"HIV00013383","HB 266","2013-02-22 00:00:00","Yes",0,17,0
"HIV00014813","HB 266","2013-03-27 00:00:00","Yes",1,12,0
"HIV00016092","HB 266","2013-04-30 00:00:00","Yes",1,24,0
"HIV00015879","HB 266","2013-04-26 00:00:00","Yes",0,5,0
"HIV00013200","HB 235","2013-02-20 00:00:00","Yes",2,11,0
"HIV00013201","HB 235","2013-02-20 00:00:00","Yes",2,13,0
"HIV00015042","HB 235","2013-04-02 00:00:00","Yes",0,5,0
"HIV00015543","HB 235","2013-04-22 00:00:00","Yes",1,3,0
"HIV00016091","HB 235","2013-04-30 00:00:00","Yes",0,25,0
"HIV00015544","HB 235","2013-04-22 00:00:00","Yes",1,2,0
"HIV00012088","SB 960","2013-02-05 00:00:00","Yes",3,4,0
"HIV00015086","SB 960","2013-04-02 00:00:00","Yes",3,10,0
"HIV00013114","SB 960","2013-02-20 00:00:00","Yes",1,4,0
"HIV00015442","SB 960","2013-04-18 00:00:00","Yes",1,4,0
"HIV00013871","SB 960","2013-03-13 00:00:00","Yes",2,13,0
"HIV00016017","SB 960","2013-04-30 00:00:00","Yes",0,25,0
"HIV00015443","SB 960","2013-04-18 00:00:00","Yes",0,4,0
"HIV00014269","SB 682","2013-03-21 00:00:00","Yes",2,7,0
"HIV00013109","SB 682","2013-02-19 00:00:00","Yes",2,3,0
"HIV00015998","SB 682","2013-04-30 00:00:00","Yes",0,25,0
"HIV00015676","SB 682","2013-04-24 00:00:00","No",1,2,0
"HIV00014952","SB 682","2013-04-01 00:00:00","Yes",6,9,0
"HIV00011734","SB 680","2013-01-29 00:00:00","Yes",1,4,0
"HIV00013149","SB 680","2013-02-21 00:00:00","Yes",0,13,0
"HIV00015997","SB 680","2013-04-30 00:00:00","Yes",0,24,1
"HIV00013869","SB 680","2013-03-14 00:00:00","Yes",2,8,0
"HIV00013868","SB 680","2013-03-14 00:00:00","Yes",2,7,0
"HIV00014662","SB 680","2013-03-28 00:00:00","Yes",2,15,0
"HIV00015851","SB 680","2013-04-26 00:00:00","Yes",1,4,0
"HIV00015850","SB 680","2013-04-26 00:00:00","Yes",2,3,0
"HIV00016147","HB 1381","2013-04-30 00:00:00","Yes",0,25,0
"HIV00012812","HB 1381","2013-02-13 00:00:00","Yes",0,10,0
"HIV00013608","HB 1381","2013-02-27 00:00:00","Yes",7,8,0
"HIV00014240","HB 1381","2013-03-19 00:00:00","Yes",2,3,0
"HIV00015714","HB 1381","2013-04-25 00:00:00","Yes",2,3,0
"HIV00015713","HB 1381","2013-04-25 00:00:00","Yes",1,4,0
"HIV00014871","HB 1381","2013-03-28 00:00:00","Yes",3,4,0
"HIV00012632","HB 652","2013-02-13 00:00:00","Yes",1,7,0
"HIV00016107","HB 652","2013-04-30 00:00:00","Yes",0,24,1
"HIV00014207","HB 652","2013-03-20 00:00:00","Yes",1,4,0
"HIV00014831","HB 652","2013-03-28 00:00:00","Yes",3,4,0
"HIV00015796","HB 652","2013-04-25 00:00:00","Yes",0,4,0
"HIV00015797","HB 652","2013-04-25 00:00:00","Yes",2,3,0
"HIV00011835","SB 505","2013-02-01 00:00:00","Yes",3,4,0
"HIV00015671","SB 505","2013-04-24 00:00:00","Yes",0,4,0
"HIV00013266","SB 505","2013-02-22 00:00:00","Yes",2,10,1
"HIV00015979","SB 505","2013-04-30 00:00:00","Yes",1,24,0
"HIV00015670","SB 505","2013-04-24 00:00:00","Yes",1,3,0
"HIV00014655","SB 505","2013-03-27 00:00:00","Yes",2,15,0
"HIV00014088","SB 505","2013-03-18 00:00:00","Yes",5,10,0
"HIV00011640","HB 536","2013-01-28 00:00:00","Yes",1,7,0
"HIV00013390","HB 536","2013-02-22 00:00:00","Yes",0,17,0
"HIV00016100","HB 536","2013-04-30 00:00:00","Yes",0,25,0
"HIV00014013","HB 536","2013-03-14 00:00:00","Yes",2,3,0
"HIV00014826","HB 536","2013-03-27 00:00:00","Yes",2,11,0
"HIV00015793","HB 536","2013-04-26 00:00:00","Yes",1,3,0
"HIV00015794","HB 536","2013-04-26 00:00:00","Yes",2,3,0
"HIV00014111","HB 65","2013-03-19 00:00:00","Yes",2,3,0
"HIV00012542","HB 65","2013-02-13 00:00:00","Yes",1,7,0
"HIV00013590","HB 65","2013-02-27 00:00:00","Yes",7,8,0
"HIV00016081","HB 65","2013-04-30 00:00:00","Yes",0,25,0
"HIV00014112","HB 65","2013-03-19 00:00:00","Yes",3,4,0
"HIV00015871","HB 65","2013-04-26 00:00:00","Yes",1,4,0
"HIV00015148","HB 65","2013-04-04 00:00:00","Yes",1,12,0
"HIV00015785","HB 65","2013-04-26 00:00:00","Yes",0,5,0
"HIV00012541","HB 62","2013-02-13 00:00:00","Yes",1,7,0
"HIV00013589","HB 62","2013-02-27 00:00:00","Yes",7,8,0
"HIV00016080","HB 62","2013-04-30 00:00:00","Yes",0,25,0
"HIV00015111","HB 62","2013-04-03 00:00:00","Yes",2,5,0
"HIV00015784","HB 62","2013-04-25 00:00:00","Yes",2,3,0
"HIV00015783","HB 62","2013-04-25 00:00:00","Yes",0,5,0
"HIV00013736","HB 62","2013-03-11 00:00:00","Yes",1,4,0
"HIV00011698","SB 6","2013-01-30 00:00:00","Yes",0,5,0
"HIV00015557","SB 6","2013-04-22 00:00:00","Yes",0,3,0
"HIV00013901","SB 6","2013-03-14 00:00:00","Yes",2,11,0
"HIV00015556","SB 6","2013-04-22 00:00:00","Yes",0,3,0
"HIV00015939","SB 6","2013-04-30 00:00:00","Yes",0,25,0
"HIV00013668","SB 507","2013-03-11 00:00:00","Yes",0,8,0
"HIV00015441","SB 507","2013-04-19 00:00:00","Yes",0,4,0
"HIV00012253","SB 507","2013-02-06 00:00:00","Yes",0,7,0
"HIV00015440","SB 507","2013-04-19 00:00:00","Yes",0,3,0
"HIV00015130","SB 507","2013-04-03 00:00:00","Yes",5,10,0
"HIV00015980","SB 507","2013-04-25 00:00:00","Yes",1,24,0
"HIV00015585","SB 1077","2013-04-22 00:00:00","Yes",1,2,0
"HIV00016037","SB 1077","2013-04-30 00:00:00","Yes",0,25,0
"HIV00012409","SB 1077","2013-02-13 00:00:00","Yes",2,5,0
"HIV00013299","SB 1077","2013-02-22 00:00:00","Yes",1,12,0
"HIV00013677","SB 1077","2013-03-11 00:00:00","Yes",0,11,0
"HIV00014973","SB 1077","2013-04-01 00:00:00","Yes",6,9,0
"HIV00015586","SB 1077","2013-04-22 00:00:00","Yes",2,3,0
"HIV00013676","SB 1077","2013-03-11 00:00:00","Yes",3,6,0
"HIV00012405","SB 1073","2013-02-12 00:00:00","Yes",1,6,0
"HIV00013297","SB 1073","2013-02-22 00:00:00","Yes",1,12,0
"HIV00015679","SB 1073","2013-04-24 00:00:00","Yes",1,2,0
"HIV00014159","SB 1073","2013-03-20 00:00:00","Yes",3,5,0
"HIV00015138","SB 1073","2013-04-03 00:00:00","Yes",5,10,0
"HIV00016035","SB 1073","2013-04-30 00:00:00","Yes",0,25,0
"HIV00015680","SB 1073","2013-04-24 00:00:00","Yes",1,3,0
"HIV00011754","HB 144","2013-01-29 00:00:00","Yes",1,8,0
"HIV00014538","HB 144","2013-03-27 00:00:00","Yes",1,12,0
"HIV00013408","HB 144","2013-02-25 00:00:00","Yes",0,17,0
"HIV00013894","HB 144","2013-03-14 00:00:00","Yes",2,5,0
"HIV00015875","HB 144","2013-04-26 00:00:00","Yes",0,3,0
"HIV00012945","HB 144","2013-02-13 00:00:00","Yes",3,11,1
"HIV00016085","HB 144","2013-04-30 00:00:00","Yes",1,24,0
"HIV00015874","HB 144","2013-04-26 00:00:00","Yes",0,5,0
"HIV00014263","SB 502","2013-03-20 00:00:00","Yes",3,12,0
"HIV00012250","SB 502","2013-02-13 00:00:00","Yes",2,5,0
"HIV00015978","SB 502","2013-04-25 00:00:00","Yes",1,24,0
"HIV00015439","SB 502","2013-04-18 00:00:00","Yes",0,3,0
"HIV00015438","SB 502","2013-04-18 00:00:00","Yes",0,3,0
"HIV00013526","HB 1202","2013-02-26 00:00:00","Yes",3,10,0
"HIV00014127","HB 1202","2013-03-19 00:00:00","Yes",2,5,0
"HIV00015155","HB 1202","2013-04-03 00:00:00","Yes",0,5,0
"HIV00012734","HB 999","2013-02-06 00:00:00","No",5,10,0
"HIV00013604","HB 999","2013-02-27 00:00:00","Yes",4,11,0
"HIV00014125","HB 999","2013-03-19 00:00:00","Yes",1,6,0
"HIV00011933","HB 848","2013-02-01 00:00:00","Yes",2,6,0
"HIV00013462","HB 848","2013-02-25 00:00:00","Yes",4,11,0
"HIV00016124","HB 848","2013-04-30 00:00:00","Yes",0,24,1
"HIV00014221","HB 848","2013-03-20 00:00:00","Yes",2,4,1
"HIV00015605","HB 848","2013-04-22 00:00:00","Yes",1,4,0
"HIV00015606","HB 848","2013-04-22 00:00:00","Yes",1,2,0
"HIV00013898","HB 841","2013-03-14 00:00:00","Yes",2,5,0
"HIV00014555","HB 841","2013-03-27 00:00:00","Yes",1,12,0
"HIV00013461","HB 841","2013-02-25 00:00:00","Yes",4,11,0
"HIV00015808","HB 841","2013-04-25 00:00:00","No",1,3,0
"HIV00015659","HB 1287","2013-04-24 00:00:00","Yes",2,3,0
"HIV00014575","HB 1287","2013-03-27 00:00:00","Yes",2,5,0
"HIV00016145","HB 1287","2013-04-30 00:00:00","Yes",0,25,0
"HIV00013638","HB 1287","2013-02-28 00:00:00","Yes",1,9,3
"HIV00015658","HB 1287","2013-04-24 00:00:00","Yes",1,3,0
"HIV00014574","HB 1287","2013-03-27 00:00:00","Yes",2,3,0
"HIV00015588","SB 1118","2013-04-22 00:00:00","Yes",0,5,0
"HIV00014054","SB 1118","2013-03-18 00:00:00","Yes",3,6,0
"HIV00013304","SB 1118","2013-02-22 00:00:00","Yes",1,12,0
"HIV00015587","SB 1118","2013-04-22 00:00:00","Yes",2,3,0
"HIV00014053","SB 1118","2013-03-18 00:00:00","Yes",3,5,0
"HIV00014698","SB 1118","2013-03-28 00:00:00","Yes",2,15,0
"HIV00016047","SB 1118","2013-04-30 00:00:00","Yes",0,25,0
"HIV00012920","SB 1118","2013-02-14 00:00:00","Yes",2,3,0
"HIV00013697","SB 48","2013-03-11 00:00:00","Yes",3,7,0
"HIV00015432","SB 48","2013-04-18 00:00:00","Yes",2,3,0
"HIV00012170","SB 48","2013-02-07 00:00:00","Yes",1,4,0
"HIV00015947","SB 48","2013-04-25 00:00:00","Yes",1,24,0
"HIV00014932","SB 48","2013-04-02 00:00:00","Yes",1,8,0
"HIV00014131","SB 48","2013-03-20 00:00:00","Yes",1,7,0
"HIV00015433","SB 48","2013-04-18 00:00:00","Yes",0,5,0
"HIV00012169","SB 48","2013-02-06 00:00:00","Yes",2,3,0
"HIV00016110","HB 668","2013-04-30 00:00:00","Yes",0,24,1
"HIV00012640","HB 668","2013-02-08 00:00:00","Yes",3,5,0
"HIV00012641","HB 668","2013-02-08 00:00:00","Yes",3,6,0
"HIV00015892","HB 668","2013-04-26 00:00:00","Yes",2,3,0
"HIV00014209","HB 668","2013-03-20 00:00:00","Yes",1,4,0
"HIV00014208","HB 668","2013-03-20 00:00:00","Yes",0,5,0
"HIV00015272","HB 668","2013-04-05 00:00:00","Yes",1,12,0
"HIV00015891","HB 668","2013-04-26 00:00:00","Yes",1,4,0
"HIV00015291","HB 668","2013-04-05 00:00:00","Yes",2,3,0
"HIV00013393","HB 668","2013-02-22 00:00:00","Yes",0,17,0
"HIV00011806","SB 46","2013-02-01 00:00:00","Yes",3,4,0
"HIV00011805","SB 46","2013-01-31 00:00:00","Yes",1,6,0
"HIV00015825","SB 46","2013-04-26 00:00:00","Yes",1,4,0
"HIV00013781","SB 46","2013-03-12 00:00:00","Yes",3,7,0
"HIV00015946","SB 46","2013-04-30 00:00:00","Yes",0,24,1
"HIV00014255","SB 46","2013-03-20 00:00:00","Yes",3,11,1
"HIV00014931","SB 46","2013-04-01 00:00:00","Yes",0,17,0
"HIV00015826","SB 46","2013-04-26 00:00:00","Yes",1,4,0
"HIV00013537","SB 46","2013-02-27 00:00:00","Yes",1,12,0
"HIV00012108","HB 25","2013-02-04 00:00:00","Yes",3,12,0
"HIV00013492","HB 25","2013-02-26 00:00:00","Yes",1,12,0
"HIV00013893","HB 25","2013-03-14 00:00:00","Yes",2,5,0
